Bezirksregierung,Kreis/Stadt,Schulform,Schulnummer,Schulname,Sozialindex,latitude,longitude,found_address
Köln,Kreis Euskirchen,Gesamtschule,199503,"Mechernich, GE Heinrich-Heidenthal-Str.",2,50.5910613,6.6588189,"Gesamtschule Mechernich, 5, Heinrich-Heidenthal-Straße, Kommern-Süd, Mechernich, Kreis Euskirchen, Nordrhein-Westfalen, 53894, Deutschland"
Köln,Kreis Euskirchen,Gymnasium,166790,"Euskirchen, Gym Marienschule",2,50.6556464,6.7772117,"Marienschule Euskirchen, Moselstraße, Rüdesheim, Euskirchen, Kreis Euskirchen, Nordrhein-Westfalen, 53879, Deutschland"
Köln,Kreis Euskirchen,Gymnasium,166807,"Euskirchen, Gym Emil-Fischer",3,50.6618984,6.7978025,"Emil-Fischer-Gymnasium, Jean-Spessart-Straße, Altstadt, Euskirchen, Kreis Euskirchen, Nordrhein-Westfalen, 53879, Deutschland"
Köln,Kreis Euskirchen,Gymnasium,166820,"Bad Münstereifel, Gym St.Michael",1,50.5534348,6.7642469,"St. Michael-Gymnasium, 11, Markt, Rodert, Bad Münstereifel, Kreis Euskirchen, Nordrhein-Westfalen, 53902, Deutschland"
Köln,Kreis Euskirchen,Gymnasium,166832,"Zülpich, Gym Franken",2,50.6916636,6.6561066,"Franken-Gymnasium Zülpich, 14, Keltenweg, Hoven, Zülpich, Kreis Euskirchen, Nordrhein-Westfalen, 53909, Deutschland"
Köln,Kreis Euskirchen,Gymnasium,166856,"Mechernich, Gym Am Turmhof",1,50.590333,6.6577538,"Gymnasium ""Am Turmhof"", 1, Bruchgasse, Breitenbenden, Mechernich, Kreis Euskirchen, Nordrhein-Westfalen, 53894, Deutschland"
Köln,Kreis Euskirchen,Gymnasium,166868,"Schleiden, Gym. Johannes-Sturmius",1,50.527527,6.4754098,"Schleiden Gymnasium, 7, Blumenthaler Straße, Scheuren, Schleiden, Kreis Euskirchen, Nordrhein-Westfalen, 53937, Deutschland"
Köln,Kreis Heinsberg,Gesamtschule,190664,"Wassenberg, GE Betty-Reis",3,51.1048503,6.1714417,"Betty-Reis-Gesamtschule, Bergstraße, Birgelen, Wassenberg, Kreis Heinsberg, Nordrhein-Westfalen, 41849, Deutschland"
Köln,Kreis Heinsberg,Gesamtschule,191188,"Geilenkirchen, GE Anita-Lichtenstein",3,50.9720967,6.1104066,"Anita-Lichtenstein-Gesamtschule, Josefstraße, Bauchem, Niederheid, Geilenkirchen, Kreis Heinsberg, Nordrhein-Westfalen, 52511, Deutschland"
Köln,Kreis Heinsberg,Gesamtschule,191243,"Übach-Palenberg, GE Willy-Brandt",3,50.9182174,6.1097078,"Willy-Brandt-Gesamtschule, Comeniusstraße, Palenberg, Übach-Palenberg, Kreis Heinsberg, Nordrhein-Westfalen, 52531, Deutschland"
Köln,Kreis Heinsberg,Gesamtschule,196228,"Hückelhoven, GE Leonardo da Vinci",4,51.0675335,6.1836232,"Leonardo Da Vinci Gesamtschhule, 24, Mittelstraße, Millich, Ratheim, Hückelhoven, Kreis Heinsberg, Nordrhein-Westfalen, 41836, Deutschland"
Köln,Kreis Heinsberg,Gesamtschule,196745,"Gangelt, GE Gangelt/Selfkant",2,51.0242661,5.9370957,"Gesamtschule Gangelt-Selfkant - Haus der Kinder, Pfarrer-Meising-Straße, Höngen, Selfkant, Kreis Heinsberg, Nordrhein-Westfalen, 52538, Deutschland"
Köln,Kreis Heinsberg,Gesamtschule,199011,"Heinsberg, GE Heinsberg-Waldfeucht",4,51.0561557,6.1501508,"Gesamtschule Heinsberg-Waldfeucht, Mozartstraße, Oberbruch, Heinsberg, Kreis Heinsberg, Nordrhein-Westfalen, 52525, Deutschland"
Köln,Kreis Heinsberg,Gymnasium,167599,"Erkelenz, Gym Cornelius-Burgh-Gymnasium",2,51.0813877,6.3074547,"Cornelius-Burgh-Gymnasium, 4, Schulring, Oerather Mühlenfeld, Erkelenz, Kreis Heinsberg, Nordrhein-Westfalen, 41812, Deutschland"
Köln,Kreis Heinsberg,Gymnasium,167605,"Erkelenz, Gym Cusanus",2,51.0822996,6.308396,"Cusanus Gymnasium Erkelenz, 6, Schulring, Oerather Mühlenfeld, Matzerath, Erkelenz, Kreis Heinsberg, Nordrhein-Westfalen, 41812, Deutschland"
Köln,Kreis Heinsberg,Gymnasium,167630,"Heinsberg, Gym Kreisgymnasium",2,51.0570049,6.0982282,"Kreisgymnasium, Linderner Straße, Schafhausen, Heinsberg, Kreis Heinsberg, Nordrhein-Westfalen, 52525, Deutschland"
Köln,Kreis Heinsberg,Gymnasium,167642,"Hückelhoven, Gym Hartlepooler Str.",2,51.0548898,6.2260736,"Gymnasium, Doktor-Ruben-Straße, Doverack, Hückelhoven, Kreis Heinsberg, Nordrhein-Westfalen, 41836, Deutschland"
Köln,Kreis Heinsberg,Gymnasium,167654,"Übach-Palenberg, Gym Carolus-Magnus",3,50.9190857,6.1089548,"Carolus Magnus Gymnasium, Comeniusstraße, Palenberg, Übach-Palenberg, Kreis Heinsberg, Nordrhein-Westfalen, 52531, Deutschland"
Köln,Kreis Heinsberg,Gymnasium,185360,"Wegberg, Gym Maximilian-Kolbe",1,51.1361811,6.2821409,"Maximilian-Kolbe-Gymnasium, 63, Maaseiker Straße, Wegberger Höfe, Uevekoven, Wegberg, Kreis Heinsberg, Nordrhein-Westfalen, 41844, Deutschland"
Köln,Oberbergischen Kreis,Gesamtschule,189686,"Waldbröl, GE Höhenweg",2,50.8770838,7.607846,"Gesamtschule Waldbröl, Höhenweg, Waldbröl, Romberg, Waldbröl, Oberbergischer Kreis, Nordrhein-Westfalen, 51545, Deutschland"
Köln,Oberbergischen Kreis,Gesamtschule,189698,"Gummersbach, GE Derschlag",5,51.007661,7.6180536,"Gesamtschule Gummersbach Derschlag, Epelstraße, Gummersbach, Kalteneich, Derschlag, Gummersbach, Oberbergischer Kreis, Nordrhein-Westfalen, 51645, Deutschland"
Köln,Oberbergischen Kreis,Gesamtschule,190706,"Marienheide, GE Pestalozzistr.",2,51.0861531,7.525477,"Gesamtschule Marienheide, Pestalozzistraße, Marienheide, Hinterscharde, Oberwipper, Marienheide, Oberbergischer Kreis, Nordrhein-Westfalen, 51709, Deutschland"
Köln,Oberbergischen Kreis,Gesamtschule,191930,"Reichshof, GE Reichshof",2,50.9605249,7.6512265,"Crocco Deutschland GmbH, 2, Gewerbeparkstraße, Sinspert, Wehnrath, Reichshof, Oberbergischer Kreis, Nordrhein-Westfalen, 51580, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,166212,"Radevormwald, Gym Theodor-Heuss",2,51.2065792,7.3462425,"Theodor-Heuss-Gymnasium Radevormwald, 23, Hermannstraße, Unterste Mühle, Radevormwald, Oberbergischer Kreis, Nordrhein-Westfalen, 42477, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,166960,"Bergneustadt, Gym Wüllenweberschule",1,51.0155898,7.6374763,"Bergneustadt Gymnasium, Kölner Straße, Sessinghausen, Bergneustadt, Baldenberg, Bergneustadt, Oberbergischer Kreis, Nordrhein-Westfalen, 51702, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,166996,"Waldbröl, Gym Hollenberg",1,50.8763228,7.607979,"Hollenberg-Gymnasium, Goethestraße, Waldbröl, Romberg, Waldbröl, Oberbergischer Kreis, Nordrhein-Westfalen, 51545, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,167009,"Wiehl, Gym Dietrich-Bonhoeffer",1,50.949129,7.5567841,"Dietrich-Bonhoeffer-Gymnasium, 81, Hauptstraße, Wiehl, Hübender, Wiehl, Oberbergischer Kreis, Nordrhein-Westfalen, 51674, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,167083,"Wipperfürth, Gym Engelbert-von-Berg",1,51.1204699,7.4068453,"Städtisches Engelbert-von-Berg-Gymnasium, 46, Lüdenscheider Straße, Düsterohl, Wipperfürth, Stöpgeshof, Wipperfürth, Oberbergischer Kreis, Nordrhein-Westfalen, 51688, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,167101,"Engelskirchen, Gym Aggertal-Gymnasium",1,50.9851015,7.4164221,"Aggertal-Gymnasium Engelskirchen, 13, Olpener Straße, Oberengelskirchen, Steeg, Miebach, Engelskirchen, Oberbergischer Kreis, Nordrhein-Westfalen, 51766, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,191693,"Nümbrecht, Gym Homburgisches Gymnasium",2,50.9048512,7.5341789,"Homburgisches Gymnasium, 5, Mateh-Yehuda-Straße, Nümbrecht, Homburg-Bröl, Nümbrecht, Oberbergischer Kreis, Nordrhein-Westfalen, 51588, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,193513,"Lindlar, Gym Voßbrucher Str.",1,51.0156005,7.3763158,"Gymnasium Lindlar, 1, Voßbrucher Straße, Bolzenbach, Lindlar, Oberbergischer Kreis, Nordrhein-Westfalen, 51789, Deutschland"
Köln,Oberbergischen Kreis,Gymnasium,198493,"Gummersbach, Gym Städt. Lindengymnasium",2,,,
Köln,Rhein-Erft-Kreis,Gesamtschule,191942,"Kerpen, GE Willy-Brandt",4,50.9108695,6.6916521,"Willy-Brandt-Gesamtschule, 27, Bruchhöhe, Sindorf, Kerpen, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50170, Deutschland"
Köln,Rhein-Erft-Kreis,Gesamtschule,192119,"Bergheim, GE Herbergerstr.",6,50.9356623,6.682654,"Gesamtschule der Stadt Bergheim, 6, Herbergerstraße, Quadrath, Quadrath-Ichendorf, Bergheim, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50127, Deutschland"
Köln,Rhein-Erft-Kreis,Gesamtschule,193227,"Brühl, GE Otto-Wels-Str.",4,50.8144645,6.9019189,"Gesamtschule Brühl, 1, Otto-Wels-Straße, Brühl-Süd, Badorf, Geildorf, Brühl, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50321, Deutschland"
Köln,Rhein-Erft-Kreis,Gesamtschule,198675,"Hürth, GE Sudetenstraße",4,50.8871368,6.8745822,"Gesamtschule Hürth, 35, Sudetenstraße, Alstädten, Hermülheim, Stotzheim, Hürth, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50354, Deutschland"
Köln,Rhein-Erft-Kreis,Gesamtschule,198766,"Pulheim, GE Kastanienallee",3,50.9579701,6.7929076,"Gesamtschule Pulheim (GEP), 2, Kastanienallee, Freimersdorf, Brauweiler, Pulheim, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50259, Deutschland"
Köln,Rhein-Erft-Kreis,Gesamtschule,199000,"Elsdorf, GE Gladbacher Straße",3,,,
Köln,Rhein-Erft-Kreis,Gymnasium,166741,"Kerpen, Gym Europagymnasium",2,50.8791042,6.6891662,"Europagymnasium Kerpen, 12-20, Philipp-Schneider-Straße, Mödrath, Kerpen, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50171, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166753,"Bedburg, Gym Silverberg-Gymnasium",2,50.9882305,6.5661812,"Silverberg-Gymnasium, Sauerbruchstraße, Lipp, Bedburg, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50181, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166765,"Bergheim, Gym Erftgymnasium",3,50.9572035,6.6412335,"Erftgymnasium Bergheim, 20, Schützenstraße, Kenten, Bergheim, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50126, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166777,"Bergheim, Gym Gutenberg",3,50.9501401,6.6337926,"Gutenberg-Gymnasium, 2-6, Gutenbergstraße, Kenten, Thorr, Bergheim, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50126, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166789,"Erftstadt, Gym Lechenich",1,50.8059722,6.7738939,"Gymnasium und Realschule Lechenich, 7, Dr.-Josef-Fieger-Straße, Lechenich, Erftstadt, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50374, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166881,"Brühl, Gym Max-Ernst",2,50.8295146,6.8887818,"Max-Ernst-Gymnasium, 66, Rodderweg, Kierberg, Brühl, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50321, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166900,"Frechen, Gym Rotdornweg",2,50.9176921,6.80741,"Rotdornweg, Hücheln, Frechen, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50226, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166911,"Hürth, Gym Ernst-Mach",2,50.8807576,6.8779419,"Ernst-Mach-Gymnasium, 64-66, Bonnstraße, Hermülheim, Hürth, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50354, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166947,"Wesseling, Gym Käthe-Kollwitz",5,50.8087801,6.9873032,"Käthe-Kollwitz-Straße, Gemarkung Wesseling, Keldenich, Wesseling, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50389, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,166959,"Pulheim, Gym Geschwister-Scholl",1,51.0063875,6.7997564,"Geschwister-Scholl-Gymnasium, 66a, Hackenbroicher Straße, Pulheim, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50259, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,183910,"Pulheim, Gym Abtei",1,50.9586673,6.7928851,"Abtei-Gymnasium Brauweiler, 2, Kastanienallee, Freimersdorf, Brauweiler, Pulheim, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50259, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,184690,"Erftstadt, Gym Ville-Gymnasium",2,50.8138788,6.8180847,"Ville-Gymnasium, 1, Schwalbenstraße, Liblar, Erftstadt, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50374, Deutschland"
Köln,Rhein-Erft-Kreis,Gymnasium,184706,"Hürth, Gym Albert-Schweitzer",2,50.8862546,6.8719615,"Albert-Schweitzer-Gymnasium, 37, Sudetenstraße, Alstädten, Alstädten-Burbach, Stotzheim, Hürth, Rhein-Erft-Kreis, Nordrhein-Westfalen, 50354, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gesamtschule,100096,"Rösrath, GE Rösrath",3,50.9035705,7.177583,"Gemeinschaftshauptschule Rösrath, 25, Freiherr-vom-Stein-Straße, Stümpen, Menzlingen, Rösrath, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51503, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gesamtschule,100173,"Wermelskirchen, GE Wirtsmühler Str.",3,51.1423702,7.2280274,"Wirtsmühler Straße, Belten, Eipringhausen, Wermelskirchen, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 42929, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gesamtschule,183738,"Bergisch Gladbach, GE Paffrath",4,50.9977347,7.0963957,"Integrierte Gesamtschule Paffrath, 86, Borngasse, Paffrath, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51469, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gesamtschule,190949,"Kürten, GE Olpener Straße",2,51.0501099,7.2645244,"Gesamtschule Kürten, Olpener Straße, Hechelkotten, Waldmühle, Kürten, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51515, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gesamtschule,197877,"Bergisch Gladbach, GE Nelson-Mandela",6,50.9790811,7.1269451,"Nelson-Mandela-Gesamtschule, Ahornweg, Gronau, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51469, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,166157,"Leichlingen, Gym Am Hammer",1,51.1087572,7.0115768,"Städtisches Gymnasium Leichlingen, 2, Am Hammer, Büscherhöfen, Unterberg, Leichlingen, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 42799, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,166224,"Wermelskirchen, Gym Stockhauser Str.",2,51.1369953,7.219174,"Stockhauser Straße, Schwanen, Eipringhausen, Wermelskirchen, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 42929, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,167010,"Bergisch Gladbach, Gym Albertus-Magnus",2,50.9608786,7.155729,"Albertus-Magnus-Gymnasium, 15, Kaule, Bensberg, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,167022,"Bergisch Gladbach, Gym Otto-Hahn-Schule",2,50.9626021,7.1369299,"Otto-Hahn-Schulzentrum, 8, Saaler Mühle, Alt-Frankenforst, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,167034,"Bergisch Gladbach, Gym Dietr.-Bonhoeffer",2,50.9967386,7.1212052,"Nicolaus-Cusanus-Gymnasium, 51, Reuterstraße, Hebborn, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51465, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,167046,"Bergisch Gladbach, Gym Nicolaus-Cusanus",3,50.9967386,7.1212052,"Nicolaus-Cusanus-Gymnasium, 51, Reuterstraße, Hebborn, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51465, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,167095,"Rösrath, Gym Freiherr-vom-Stein",2,50.9035078,7.1786359,"Freiherr-vom-Stein-Schule Rösrath, 15, Freiherr-vom-Stein-Straße, Vierkotten, Hoffnungsthal, Rösrath, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51503, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,184159,"Overath, Gym Paul-Klee",1,50.9259496,7.2788914,"Paul-Klee-Gymnasium, 3, Pérenchiesstraße, Cyriax, Overath, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51491, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,184664,"Bergisch Gladbach, Gym Herkenrath",2,50.9877772,7.1903947,"Realschule / Gymnasium Herkenrath, Johanniterstraße, Kierdorf, Herkenrath, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland"
Köln,Rheinisch-Bergischen Kreis,Gymnasium,191711,"Odenthal, Gym Bergisch Gladbacher Straße",1,51.0251463,7.1230326,"Bergisch Gladbacher Straße, Funkenhof, Voiswinkel, Odenthal, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51519, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,100089,"Bornheim, GE Bornheim 2",4,,,
Köln,Rhein-Sieg-Kreis,Gesamtschule,100129,"Swisttal, GE Swisttal",3,50.7148556,6.9203711,"Gesamtschule Swisttal, Fasanenweg, Heimerzheim, Swisttal, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53913, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,190093,"Troisdorf, GE Europaschule Troisdorf",4,50.8090275,7.1447373,"Städtische Gesamtschule Europaschule Troisdorf, 31, Am Bergeracker, Troisdorf-West, Troisdorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53842, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,190238,"Bornheim, GE Europaschule",2,50.764322,7.0000618,"Europaschule, Secundastraße, Bornheim, Botzdorf, Bornheim, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53332, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,193240,"Hennef, GE Hennef-Meiersheide",2,50.7685489,7.3086841,"Gesamtschule Hennef Meiersheide, 20, Meiersheide, Striefen, Warth, Allner, Hennef (Sieg), Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53773, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,196423,"Sankt Augustin, GE Fritz-Bauer",4,50.7851114,7.165372,"Fritz-Bauer-Gesamtschule, 123, Siegstraße, Menden, Sankt Augustin, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53757, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,196710,"Troisdorf, GE Gertrud-Koch",4,50.8073778,7.1205339,"Gertrud-Koch-Gesamtschule, 20, Edith-Stein-Straße, Sieglar, Troisdorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53844, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,197221,"Windeck, GE Hurster Straße",3,50.7992001,7.6142331,"Hurster Straße, Rosbach, Sieg, Rüddel, Windeck, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 51570, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,197350,"Much, GE Schulstraße",2,50.90364,7.4028861,"Schulstraße, Much, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53804, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,197737,"Hennef, GE Hennef-West",3,50.7770827,7.2755161,"Gesamtschule Hennef-West, Schulhof, Geistingen, Weingartsgasse, Hennef (Sieg), Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53773, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,197749,"Königswinter, GE Petersberg",3,,,
Köln,Rhein-Sieg-Kreis,Gesamtschule,197750,"Neunkirchen-Seel., GE Rathausstraße",3,,,
Köln,Rhein-Sieg-Kreis,Gesamtschule,197762,"Siegburg, GE am Michaelsbeg",6,,,
Köln,Rhein-Sieg-Kreis,Gesamtschule,198950,"Rheinbach, GE Rheinbach",3,50.619608,6.9406583,"Städtisches Gymnasium Rheinbach, 29, Königsberger Straße, Rheinbach, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53359, Deutschland"
Köln,Rhein-Sieg-Kreis,Gesamtschule,199310,"Niederkassel, GE Kopernikusstraße",4,,,
Köln,Rhein-Sieg-Kreis,Gesamtschule,199680,"Lohmar, GE Hermann-Löns-Straße",2,,,
Köln,Rhein-Sieg-Kreis,Gymnasium,100174,"Alfter, Gym Alfter",2,50.692268,7.0316345,"Waldschule Alfter, Witterschlicker Allee, Duisdorf, Hardtberg, Witterschlick, Alfter, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53347, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167113,"Sankt Augustin, Gym Rhein-Sieg",2,50.7774245,7.1838706,"Rhein-Sieg-Gymnasium, Hubert-Minz-Straße, Ort, Sankt Augustin, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53757, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167137,"Eitorf, Gym Siegtal",2,50.7753479,7.4490383,"Siegtal Gymnasium Eitorf, Am Eichelkamp, Eitorf, Kelters, Bohlscheid, Eitorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53783, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167149,"Hennef, Gym Fritz-Jacobi-Str.",2,50.7776037,7.2727999,"Städtisches Gymnasium Hennef, 18, Fritz-Jacobi-Straße, Geistingen, Stoßdorf, Weingartsgasse, Hennef (Sieg), Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53773, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167150,"Bad Honnef, Gym Siebengebirgsgymnasium",2,50.6507262,7.2262843,"Siebengebirgsgymnasium, Im Krahfuß, Honnef, Bondorf, Bad Honnef, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53604, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167186,"Königswinter, Gym am Oelberg",2,50.7088547,7.2720548,"Gymnasium am Oelberg, 25, Weilerweg, Oberpleis, Königswinter, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53639, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167198,"Meckenheim, Gym Konrad-Adenauer",2,50.6235701,7.0418075,"Konrad-Adenauer-Gymnasium (KAG), 30, Königsberger Straße, Meckenheim, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53340, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167216,"Rheinbach, Gym Königsberger Str.",1,50.619608,6.9406583,"Städtisches Gymnasium Rheinbach, 29, Königsberger Straße, Rheinbach, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53359, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167241,"Siegburg, Gym Anno-Gymnasium",2,50.8035349,7.2210442,"Anno-Gymnasium, 186, Zeithstraße, Marienfried, Siegburg, Wolsdorf, Siegburg, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53721, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167253,"Siegburg, Gym Alleestraße",3,50.7971431,7.2038041,"Gymnasium Siegburg Alleestraße, 2, Alleestraße, Siegburg, Dreesch, Siegburg, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53721, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167265,"Troisdorf, Gym Zum Altenforst",3,50.8160896,7.1770461,"Städtisches Gymnasium Zum Altenforst, 10, Zum Altenforst, Troisdorf-Mitte, Troisdorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53840, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,167277,"Troisdorf, Gym Heinrich-Böll",2,50.8060859,7.1222236,"Heinrich-Böll-Gymnasium Troisdorf, 15, Edith-Stein-Straße, Sieglar, Troisdorf, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53844, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,183740,"Sankt Augustin, Gym Albert-Einstein",2,50.7773966,7.2126444,"Albert-Einstein-Gymnasium, 7, Alte Marktstraße, Niederpleis, Sankt Augustin, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53757, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,183775,"Niederkassel, Gym Kopernikus-Gymnasium",2,50.8329617,7.0235741,"Kopernikus Gymnasium, 3, Kopernikusstraße, Lülsdorf, Niederkassel, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53859, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,191140,"Lohmar, Gym Donrather Dreieck",2,50.8458903,7.2226149,"Gymnasium Lohmar, Donrather Dreieck, Lohmar, Heppenberg, Lohmar, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53797, Deutschland"
Köln,Rhein-Sieg-Kreis,Gymnasium,194232,"Bornheim, Gym Alexander-von-Humboldt",2,50.7581258,7.00294,"Alexander-von-Humboldt-Gymnasium, Bonner Straße, Roisdorf, Bornheim, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53332, Deutschland"
Köln,Stadt Bonn,Gesamtschule,185310,"Bonn, GE Beuel",3,50.7501306,7.1486037,"Integrierte Gesamtschule Bonn-Beuel, 321, Siegburger Straße, Bechlinghoven, Pützchen-Bechlinghoven, Bonn-Beuel, Bonn, Nordrhein-Westfalen, 53229, Deutschland"
